NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.9411764705882353,0.43333333333333335,0.15909839658885835,0.009358729211109317,gamma,0,smartseq2
0.7,0.3333333333333333,0.12288660686351462,0.03686598205905439,gamma,0,smartseq2
0.8,0.5,0.1084323616439036,0.021686472328780716,gamma,0,smartseq2
0.6,0.6666666666666666,0.10539357381292747,0.042157429525170986,gamma,0,smartseq2
0.7857142857142857,0.5333333333333333,0.11909148190912074,0.02551960326624016,gamma,0,smartseq2
0.6428571428571429,0.5333333333333333,0.10157910135938995,0.036278250485496405,gamma,0,smartseq2
0.7647058823529411,0.43333333333333335,0.1743981482479794,0.041034858411289274,gamma,0,smartseq2
0.7368421052631579,0.36666666666666664,0.14264281837835432,0.03753758378377746,gamma,0,smartseq2
0.8636363636363636,0.26666666666666666,0.18521751658781366,0.025256934080156408,gamma,0,smartseq2
1.0,0.4,0.21118050440858932,0.0,gamma,0,smartseq2
0.5,0.7333333333333333,0.1109340525448052,0.0554670262724026,gamma,0,smartseq2
0.9166666666666666,0.2,0.18332639538686307,0.01527719961557193,gamma,0,smartseq2
0.8421052631578947,0.36666666666666664,0.14789773396606232,0.02335227378411511,gamma,0,smartseq2
0.8333333333333334,0.2,0.24290725949047698,0.04048454324841282,gamma,0,smartseq2
0.7619047619047619,0.3,0.15457644550316726,0.03680391559599221,gamma,0,smartseq2
0.625,0.2,0.18838906074399583,0.07064589777899843,gamma,0,smartseq2
0.6086956521739131,0.23333333333333334,0.17427721721254946,0.06819543282230196,gamma,0,smartseq2
0.75,0.3333333333333333,0.16222062291706327,0.04055515572926582,gamma,0,smartseq2
0.7931034482758621,0.03333333333333333,0.2294875190769063,0.04748017636073922,gamma,0,smartseq2
0.7857142857142857,0.06666666666666667,0.2610335641153071,0.05593576373899438,gamma,0,smartseq2
0.5833333333333334,0.2,0.16337147853526554,0.06807144938969396,gamma,0,smartseq2
0.6428571428571429,0.06666666666666667,0.14686477900246445,0.052451706786594436,gamma,0,smartseq2
0.8235294117647058,0.43333333333333335,0.20210413697015495,0.035665435935909706,gamma,0,smartseq2
0.8095238095238095,0.3,0.18807188159557112,0.035823215542013544,gamma,0,smartseq2
0.6551724137931034,0.03333333333333333,0.14240817600085762,0.04910626758650263,gamma,0,smartseq2
0.9130434782608695,0.23333333333333334,0.2563762649222712,0.022293588254110555,gamma,0,smartseq2
0.8823529411764706,0.43333333333333335,0.22068081944013593,0.02596244934589835,gamma,0,smartseq2
0.6153846153846154,0.13333333333333333,0.19138231193299987,0.07360858151269226,gamma,0,smartseq2
0.8333333333333334,0.6,0.10853425277785213,0.01808904212964202,gamma,0,smartseq2
0.8125,0.4666666666666667,0.12643780031306515,0.023707087558699713,gamma,0,smartseq2
0.6875,0.4666666666666667,0.09550842315990761,0.029846382237471127,gamma,0,smartseq2
1.0,0.6,0.0988024945103992,0.0,gamma,0,smartseq2
0.8,0.5,0.10595167500895512,0.02119033500179102,gamma,0,smartseq2
0.9130434782608695,0.23333333333333334,0.2027701227754335,0.01763218458916814,gamma,0,smartseq2
0.8260869565217391,0.23333333333333334,0.2042520435140737,0.035522094524186726,gamma,0,smartseq2
0.9523809523809523,0.3,0.25624410943409087,0.012202100449242435,gamma,0,smartseq2
0.5454545454545454,0.6333333333333333,0.211606939704979,0.09618497259317228,gamma,0,smartseq2
0.9166666666666666,0.2,0.2521752260212307,0.0210146021684359,gamma,0,smartseq2
0.6666666666666666,0.7,0.08724183594950989,0.02908061198316997,gamma,0,smartseq2
0.8636363636363636,0.26666666666666666,0.21424717865695975,0.02921552436231269,gamma,0,smartseq2
0.8,0.6666666666666666,0.12594556735892187,0.025189113471784368,gamma,0,smartseq2
1.0,0.7333333333333333,0.14688118290111266,0.0,gamma,0,smartseq2
0.8333333333333334,0.4,0.13284060040406412,0.022140100067344015,gamma,0,smartseq2
1.0,0.7333333333333333,0.10614425436365585,0.0,gamma,0,smartseq2
0.8333333333333334,0.6,0.13908238944633586,0.02318039824105597,gamma,0,smartseq2
1.0,0.8333333333333334,0.10873225637628638,0.0,gamma,0,smartseq2
0.6842105263157895,0.36666666666666664,0.13102030830224695,0.04137483420070956,gamma,0,smartseq2
0.8636363636363636,0.26666666666666666,0.156613809550479,0.021356428575065315,gamma,0,smartseq2
0.9047619047619048,0.3,0.1676943588773242,0.015970891321649923,gamma,0,smartseq2
