NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch,method
0.7,0.0,0.15496906634736443,0.04649071990420934,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.11034444916820164,0.03678148305606722,beta,0,fluidigmc1,Scanorama
0.36666666666666664,0.0,0.14289316370040217,0.09049900367692137,beta,0,fluidigmc1,Scanorama
0.8,0.0,0.21443619302776193,0.04288723860555237,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.15142573015920305,0.05047524338640102,beta,0,fluidigmc1,Scanorama
0.6,0.6666666666666666,0.057448119449363726,0.02297924777974549,beta,0,fluidigmc1,Scanorama
0.7666666666666667,0.0,0.15855145923899605,0.03699534048909907,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.21715027702281822,0.07962176824170002,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.13788728156943722,0.06434739806573737,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.12232938245907285,0.032621168655752764,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.14190233150581671,0.05203085488546613,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.8,0.13086689023121734,0.04362229674373912,beta,0,fluidigmc1,Scanorama
0.7777777777777778,0.1,0.43432575273221424,0.09651683394049206,beta,0,fluidigmc1,Scanorama
1.0,0.7,0.08569865838285047,0.0,beta,0,fluidigmc1,Scanorama
0.7142857142857143,0.06666666666666667,0.24723894508566016,0.0706396985959029,beta,0,fluidigmc1,Scanorama
1.0,0.8,0.1309675742062201,0.0,beta,0,fluidigmc1,Scanorama
1.0,0.9,0.1809986452937161,0.0,beta,0,fluidigmc1,Scanorama
0.5,0.0,0.13429272435853964,0.06714636217926982,beta,0,fluidigmc1,Scanorama
0.4,0.0,0.11051927617430818,0.06631156570458491,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.1891433255838744,0.0630477751946248,beta,0,fluidigmc1,Scanorama
0.42857142857142855,0.06666666666666667,0.13232392408915175,0.07561367090808671,beta,0,fluidigmc1,Scanorama
0.9444444444444444,0.4,0.20419097906239478,0.011343943281244159,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.14272750829115163,0.04757583609705055,beta,0,fluidigmc1,Scanorama
0.8888888888888888,0.7,0.14427225887202072,0.016030250985780085,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.15713946460037415,0.04714183938011225,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.1336140800182203,0.057899434674562135,beta,0,fluidigmc1,Scanorama
0.8,0.6666666666666666,0.12364811246497806,0.024729622492995606,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.14017051949777637,0.03737880519940704,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.14824058883065727,0.06917894145430672,beta,0,fluidigmc1,Scanorama
0.39285714285714285,0.06666666666666667,0.1542030249297184,0.09362326513590047,beta,0,fluidigmc1,Scanorama
0.7647058823529411,0.43333333333333335,0.11570373642360059,0.027224408570258967,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.09426954149535079,0.03142318049845027,beta,0,fluidigmc1,Scanorama
0.6551724137931034,0.03333333333333333,0.14594149248324575,0.05032465258042958,beta,0,fluidigmc1,Scanorama
0.5714285714285714,0.06666666666666667,0.08941221691781798,0.038319521536207705,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.10374468399976076,0.04149787359990431,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.11251724639522208,0.0412563236782481,beta,0,fluidigmc1,Scanorama
0.5,0.06666666666666667,0.13136560712196352,0.06568280356098176,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.17639552378103335,0.06467835871971224,beta,0,fluidigmc1,Scanorama
1.0,0.7666666666666667,0.11329080962919705,0.0,beta,0,fluidigmc1,Scanorama
0.9,0.6666666666666666,0.1022719274897909,0.010227192748979088,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.12337526157671656,0.04112508719223886,beta,0,fluidigmc1,Scanorama
0.9090909090909091,0.6333333333333333,0.14937303016812353,0.013579366378920326,beta,0,fluidigmc1,Scanorama
0.36666666666666664,0.0,0.0869816142780138,0.05508835570940874,beta,0,fluidigmc1,Scanorama
0.4666666666666667,0.0,0.10024805143048356,0.05346562742959123,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.14406445642389704,0.03841718837970588,beta,0,fluidigmc1,Scanorama
0.6206896551724138,0.03333333333333333,0.12895441650894976,0.048913744193049905,beta,0,fluidigmc1,Scanorama
0.7037037037037037,0.1,0.186881095596185,0.0553721764729437,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.18536580278454215,0.07414632111381686,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.12621922316299533,0.05048768926519814,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.11347110986965894,0.05295318460584084,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.5,0.11668620682422806,0.031116321819794155,beta,0,fluidigmc1,Scanorama
0.8461538461538461,0.5666666666666667,0.11012996640379816,0.016943071754430487,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.11962976264734569,0.04386424630402676,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.6,0.12653044427644067,0.04217681475881356,beta,0,fluidigmc1,Scanorama
0.8,0.3333333333333333,0.12624429141478763,0.02524885828295752,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.16846642733987,0.05053992820196101,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.1207398258279063,0.0362219477483719,beta,0,fluidigmc1,Scanorama
1.0,0.7666666666666667,0.11697538058545104,0.0,beta,0,fluidigmc1,Scanorama
0.8333333333333334,0.6,0.10292427844195243,0.017154046406992068,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.5,0.10969085394752044,0.029250894386005456,beta,0,fluidigmc1,Scanorama
1.0,0.6333333333333333,0.12926542509851283,0.0,beta,0,fluidigmc1,Scanorama
0.9285714285714286,0.5333333333333333,0.11613305114886342,0.008295217939204527,beta,0,fluidigmc1,Scanorama
1.0,0.7666666666666667,0.10779311758964506,0.0,beta,0,fluidigmc1,Scanorama
0.8,0.0,0.19390881601362,0.038781763202723994,beta,0,fluidigmc1,Scanorama
0.9230769230769231,0.5666666666666667,0.10267015483215315,0.00789770421785793,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.5,0.11135445859716628,0.02969452229257768,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.18691027266351953,0.049842739376938554,beta,0,fluidigmc1,Scanorama
0.9230769230769231,0.5666666666666667,0.10193904886339275,0.007841465297184052,beta,0,fluidigmc1,Scanorama
0.5,0.0,0.10636428176345057,0.053182140881725286,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.4,0.07421517131238498,0.02473839043746166,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.16664041956337602,0.04999212586901281,beta,0,fluidigmc1,Scanorama
0.8333333333333334,0.4,0.1285116743654988,0.021418612394249793,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.1464423114340181,0.043932693430205436,beta,0,fluidigmc1,Scanorama
0.6,0.3333333333333333,0.1737864668274909,0.06951458673099636,beta,0,fluidigmc1,Scanorama
0.7142857142857143,0.06666666666666667,0.14000659033025234,0.040001882951500665,beta,0,fluidigmc1,Scanorama
1.0,0.36666666666666664,0.11923504601944186,0.0,beta,0,fluidigmc1,Scanorama
0.7666666666666667,0.0,0.10104543776699794,0.023577268812299514,beta,0,fluidigmc1,Scanorama
0.7666666666666667,0.0,0.14700180247871417,0.03430042057836663,beta,0,fluidigmc1,Scanorama
1.0,0.8333333333333334,0.11409747505808096,0.0,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.1372658554171606,0.04575528513905354,beta,0,fluidigmc1,Scanorama
0.8333333333333334,0.2,0.13882294090738181,0.023137156817896964,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.16782463099880066,0.06153569803289358,beta,0,fluidigmc1,Scanorama
0.9333333333333333,0.5,0.13064756056510318,0.008709837371006876,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.18385175677252427,0.04902713513933982,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.18065975426184902,0.07828589351346792,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.11688617968056589,0.04285826588287416,beta,0,fluidigmc1,Scanorama
0.6333333333333333,0.0,0.15130407692447917,0.0554781615389757,beta,0,fluidigmc1,Scanorama
0.8461538461538461,0.5666666666666667,0.07967887441915239,0.012258288372177292,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.1408993604491203,0.05635974417964812,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.10277840368232133,0.027407574315285694,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.13184764787389475,0.03955429436216843,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.10650439480030674,0.046151904413466255,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.12166141368138099,0.05677532638464446,beta,0,fluidigmc1,Scanorama
0.8,0.6666666666666666,0.07719604092559475,0.015439208185118946,beta,0,fluidigmc1,Scanorama
0.6666666666666666,0.0,0.09776958644949697,0.03258986214983233,beta,0,fluidigmc1,Scanorama
1.0,0.8,0.12550809018083714,0.0,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.13814363814497338,0.055257455257989356,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.14621658358415543,0.06336051955313401,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.5,0.1595170492753281,0.042537879806754164,beta,0,fluidigmc1,Scanorama
0.9230769230769231,0.5666666666666667,0.13970827783282888,0.010746790602525291,beta,0,fluidigmc1,Scanorama
0.7333333333333333,0.0,0.12847318082923037,0.03425951488779477,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.13863824234439437,0.06469784642738403,beta,0,fluidigmc1,Scanorama
0.3333333333333333,0.0,0.1229208418151744,0.08194722787678295,beta,0,fluidigmc1,Scanorama
1.0,0.8,0.09018562059522138,0.0,beta,0,fluidigmc1,Scanorama
0.7692307692307693,0.5666666666666667,0.08506156315864416,0.01962959149814865,beta,0,fluidigmc1,Scanorama
0.5,0.0,0.1475399848402133,0.07376999242010665,beta,0,fluidigmc1,Scanorama
0.5862068965517241,0.03333333333333333,0.09786372623253142,0.04049533499277163,beta,0,fluidigmc1,Scanorama
0.48,0.16666666666666666,0.10337749616627386,0.05375629800646241,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.11029858487446469,0.044119433949785875,beta,0,fluidigmc1,Scanorama
0.5517241379310345,0.03333333333333333,0.09571563704430085,0.04290700970951417,beta,0,fluidigmc1,Scanorama
0.4666666666666667,0.0,0.1204118262853743,0.06421964068553296,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.11911606411236283,0.051616961115357234,beta,0,fluidigmc1,Scanorama
0.9090909090909091,0.6333333333333333,0.11659628586111971,0.010599662351010886,beta,0,fluidigmc1,Scanorama
0.4,0.0,0.08804163613404865,0.05282498168042919,beta,0,fluidigmc1,Scanorama
0.3333333333333333,0.0,0.11950290841134535,0.07966860560756357,beta,0,fluidigmc1,Scanorama
0.7,0.0,0.10270382224597804,0.030811146673793418,beta,0,fluidigmc1,Scanorama
0.75,0.3333333333333333,0.09579124660180978,0.023947811650452445,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.1478993942220308,0.05915975768881232,beta,0,fluidigmc1,Scanorama
0.5,0.0,0.1407335688056759,0.07036678440283795,beta,0,fluidigmc1,Scanorama
0.5333333333333333,0.0,0.0740497758905506,0.03455656208225695,beta,0,fluidigmc1,Scanorama
0.36666666666666664,0.0,0.11503217335901861,0.07285370979404511,beta,0,fluidigmc1,Scanorama
0.9090909090909091,0.6333333333333333,0.06450258904166478,0.005863871731060437,beta,0,fluidigmc1,Scanorama
0.5666666666666667,0.0,0.1053073445105702,0.04563318262124708,beta,0,fluidigmc1,Scanorama
0.6,0.0,0.0992695894078646,0.03970783576314584,beta,0,fluidigmc1,Scanorama
0.3,0.0,0.13458526751527217,0.09420968726069051,beta,0,fluidigmc1,Scanorama
0.6538461538461539,0.13333333333333333,0.12103224522965486,0.04189577719488053,beta,0,fluidigmc1,Scanorama
0.7692307692307693,0.5666666666666667,0.12296627969090475,0.028376833774824167,beta,0,fluidigmc1,Scanorama
0.9285714285714286,0.5333333333333333,0.16769616640391322,0.01197829760027951,beta,0,smartseq2,Scanorama
1.0,0.7,0.12336303140146745,0.0,beta,0,smartseq2,Scanorama
0.0,1.0,0.09846132753871079,0.09846132753871079,beta,0,smartseq2,Scanorama
1.0,0.7333333333333333,0.16791392488314022,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.15757784941702996,0.0,beta,0,smartseq2,Scanorama
0.8125,0.4666666666666667,0.10739753005127448,0.020137036884613962,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.09009677331573605,0.0,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.14441730702528666,0.0,beta,0,smartseq2,Scanorama
0.75,0.8666666666666667,0.09394562108256634,0.023486405270641584,beta,0,smartseq2,Scanorama
0.6666666666666666,0.8,0.12920237830383094,0.043067459434610315,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.12548128272257972,0.0,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.11242086987356667,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.07806014213880624,0.0,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.11116025241571736,0.0,beta,0,smartseq2,Scanorama
1.0,0.8333333333333334,0.08809953854231434,0.0,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.08033919049335168,0.0,beta,0,smartseq2,Scanorama
1.0,0.8333333333333334,0.13729553241977446,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.13442016455459393,0.0,beta,0,smartseq2,Scanorama
0.7777777777777778,0.7,0.14688099965985138,0.03264022214663364,beta,0,smartseq2,Scanorama
0.8181818181818182,0.6333333333333333,0.12501188464703028,0.02272943357218732,beta,0,smartseq2,Scanorama
1.0,0.7333333333333333,0.14680370796064451,0.0,beta,0,smartseq2,Scanorama
1.0,0.8,0.1617467159529436,0.0,beta,0,smartseq2,Scanorama
0.8571428571428571,0.5333333333333333,0.10820437556761102,0.01545776793823015,beta,0,smartseq2,Scanorama
1.0,0.8,0.12148328267152086,0.0,beta,0,smartseq2,Scanorama
1.0,0.7333333333333333,0.15539223169412986,0.0,beta,0,smartseq2,Scanorama
0.7777777777777778,0.7,0.12637400288855702,0.02808311175301267,beta,0,smartseq2,Scanorama
0.8571428571428571,0.7666666666666667,0.10089753383799756,0.014413933405428228,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.10282133304778522,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.12708833168213124,0.0,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.14762922406404233,0.0,beta,0,smartseq2,Scanorama
0.0,1.0,0.13212005029071208,0.13212005029071208,beta,0,smartseq2,Scanorama
1.0,0.8,0.15867377300574004,0.0,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.18380223829689443,0.0,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.09418421662139391,0.0,beta,0,smartseq2,Scanorama
1.0,0.6333333333333333,0.11760342374802502,0.0,beta,0,smartseq2,Scanorama
0.9,0.6666666666666666,0.09753846280151691,0.00975384628015169,beta,0,smartseq2,Scanorama
1.0,0.8,0.08846945012218929,0.0,beta,0,smartseq2,Scanorama
1.0,0.7333333333333333,0.0944014459860648,0.0,beta,0,smartseq2,Scanorama
1.0,0.8333333333333334,0.09932688135202736,0.0,beta,0,smartseq2,Scanorama
1.0,0.7333333333333333,0.12114139690029677,0.0,beta,0,smartseq2,Scanorama
0.9090909090909091,0.6333333333333333,0.11755895875097815,0.010687178068270744,beta,0,smartseq2,Scanorama
1.0,0.9,0.06941878930411413,0.0,beta,0,smartseq2,Scanorama
0.0,1.0,0.12976942937746028,0.12976942937746028,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.09207695291485338,0.0,beta,0,smartseq2,Scanorama
1.0,0.8,0.13644932329928466,0.0,beta,0,smartseq2,Scanorama
0.75,0.8666666666666667,0.11566475580055424,0.02891618895013856,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.08186829203997875,0.0,beta,0,smartseq2,Scanorama
1.0,0.8,0.08050313201428036,0.0,beta,0,smartseq2,Scanorama
0.875,0.7333333333333333,0.08915597294689083,0.011144496618361354,beta,0,smartseq2,Scanorama
1.0,0.9,0.12523894790398968,0.0,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.09299735070762255,0.0,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.09779724371329478,0.0,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.0933368951442488,0.0,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.15209539677772435,0.0,beta,0,smartseq2,Scanorama
0.9,0.6666666666666666,0.1598421575900819,0.01598421575900819,beta,0,smartseq2,Scanorama
0.75,0.8666666666666667,0.1166314532631988,0.0291578633157997,beta,0,smartseq2,Scanorama
1.0,0.6666666666666666,0.1408208477825247,0.0,beta,0,smartseq2,Scanorama
1.0,0.8333333333333334,0.1617166555597159,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.12308533458594165,0.0,beta,0,smartseq2,Scanorama
1.0,0.6666666666666666,0.1174104638770918,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.14483687545720214,0.0,beta,0,smartseq2,Scanorama
1.0,0.8333333333333334,0.12988044875152294,0.0,beta,0,smartseq2,Scanorama
0.9,0.6666666666666666,0.10238822785291092,0.010238822785291089,beta,0,smartseq2,Scanorama
0.9090909090909091,0.6333333333333333,0.12870997777390744,0.011700907070355225,beta,0,smartseq2,Scanorama
0.8125,0.4666666666666667,0.14360147700736678,0.02692527693888127,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.139486416656647,0.0,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.13651869947954523,0.0,beta,0,smartseq2,Scanorama
0.8823529411764706,0.43333333333333335,0.17033447271278956,0.020039349730916423,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.16197107435139851,0.0,beta,0,smartseq2,Scanorama
0.6666666666666666,0.9,0.07305994126703584,0.024353313755678615,beta,0,smartseq2,Scanorama
0.6666666666666666,0.9,0.14362556771569862,0.047875189238566214,beta,0,smartseq2,Scanorama
0.8571428571428571,0.7666666666666667,0.11146613933635875,0.0159237341909084,beta,0,smartseq2,Scanorama
0.875,0.4666666666666667,0.1934734204781455,0.024184177559768188,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.13092526532697993,0.0,beta,0,smartseq2,Scanorama
1.0,0.8,0.13314044990348736,0.0,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.163751047064099,0.0,beta,0,smartseq2,Scanorama
0.8181818181818182,0.6333333333333333,0.163280001418278,0.029687272985141448,beta,0,smartseq2,Scanorama
1.0,0.8,0.19901317961429038,0.0,beta,0,smartseq2,Scanorama
0.9285714285714286,0.5333333333333333,0.18403746369202564,0.013145533120858968,beta,0,smartseq2,Scanorama
1.0,0.43333333333333335,0.16477467350846448,0.0,beta,0,smartseq2,Scanorama
0.75,0.7333333333333333,0.10012286885618049,0.025030717214045123,beta,0,smartseq2,Scanorama
0.9444444444444444,0.4,0.10497761745759292,0.005832089858755165,beta,0,smartseq2,Scanorama
0.8,0.8333333333333334,0.11121012115337515,0.022242024230675027,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.10422196589694432,0.0,beta,0,smartseq2,Scanorama
1.0,0.6333333333333333,0.15839583107971258,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.14217499348179322,0.0,beta,0,smartseq2,Scanorama
0.8461538461538461,0.5666666666666667,0.14442489210298717,0.022219214169690336,beta,0,smartseq2,Scanorama
1.0,0.7,0.08885331559414265,0.0,beta,0,smartseq2,Scanorama
1.0,0.5333333333333333,0.12343055101893961,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.086535809185586,0.0,beta,0,smartseq2,Scanorama
0.9230769230769231,0.5666666666666667,0.13784473020352458,0.0106034407848865,beta,0,smartseq2,Scanorama
1.0,0.6,0.16541276012816103,0.0,beta,0,smartseq2,Scanorama
0.8333333333333334,0.8,0.08678409196259705,0.014464015327099506,beta,0,smartseq2,Scanorama
1.0,0.7666666666666667,0.10898384045628581,0.0,beta,0,smartseq2,Scanorama
0.4,0.8333333333333334,0.09012066396401557,0.05407239837840934,beta,0,smartseq2,Scanorama
0.9230769230769231,0.5666666666666667,0.14168813795236082,0.01089908753479698,beta,0,smartseq2,Scanorama
0.9166666666666666,0.6,0.13222577258818363,0.01101881438234864,beta,0,smartseq2,Scanorama
0.7272727272727273,0.6333333333333333,0.07732954358871147,0.021089875524194036,beta,0,smartseq2,Scanorama
0.8,0.8333333333333334,0.21054964016994104,0.0421099280339882,beta,0,smartseq2,Scanorama
0.8888888888888888,0.7,0.0799156549678657,0.00887951721865175,beta,0,smartseq2,Scanorama
0.9166666666666666,0.6,0.10689110236514278,0.008907591863761902,beta,0,smartseq2,Scanorama
1.0,0.6666666666666666,0.09496539910085158,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.18580457291504773,0.0,beta,0,smartseq2,Scanorama
0.9,0.6666666666666666,0.11945517244441745,0.011945517244441742,beta,0,smartseq2,Scanorama
0.8888888888888888,0.4,0.1147261978466341,0.012747355316292683,beta,0,smartseq2,Scanorama
0.9090909090909091,0.6333333333333333,0.16024184486847987,0.014567440442589084,beta,0,smartseq2,Scanorama
1.0,0.9666666666666667,0.08883401396131531,0.0,beta,0,smartseq2,Scanorama
0.9285714285714286,0.5333333333333333,0.11875607146954957,0.008482576533539251,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.13472588896390192,0.0,beta,0,smartseq2,Scanorama
0.6666666666666666,0.7,0.15635606335550178,0.05211868778516727,beta,0,smartseq2,Scanorama
0.6538461538461539,0.13333333333333333,0.16984574860148346,0.058792759131282735,beta,0,smartseq2,Scanorama
0.7307692307692307,0.13333333333333333,0.28714385934917097,0.07730796213246911,beta,0,smartseq2,Scanorama
0.7894736842105263,0.36666666666666664,0.22006689559711973,0.04632987275728836,beta,0,smartseq2,Scanorama
0.8095238095238095,0.3,0.1696615967945795,0.03231649462753895,beta,0,smartseq2,Scanorama
0.9166666666666666,0.2,0.22672059348449045,0.01889338279037421,beta,0,smartseq2,Scanorama
0.8571428571428571,0.3,0.22186547131870432,0.031695067331243484,beta,0,smartseq2,Scanorama
0.8421052631578947,0.36666666666666664,0.21427821593784888,0.033833402516502464,beta,0,smartseq2,Scanorama
1.0,0.9,0.12700283142727378,0.0,beta,0,smartseq2,Scanorama
1.0,0.6666666666666666,0.30905387488709407,0.0,beta,0,smartseq2,Scanorama
0.7142857142857143,0.5333333333333333,0.1687217074218633,0.048206202120532365,beta,0,smartseq2,Scanorama
0.8571428571428571,0.3,0.24508049010673313,0.035011498586676175,beta,0,smartseq2,Scanorama
1.0,0.7,0.14507507396752067,0.0,beta,0,smartseq2,Scanorama
0.7407407407407407,0.1,0.26257984507372334,0.06807625613022458,beta,0,smartseq2,Scanorama
0.875,0.2,0.2715653266826726,0.03394566583533407,beta,0,smartseq2,Scanorama
0.9090909090909091,0.26666666666666666,0.2085388587521563,0.01895807806837785,beta,0,smartseq2,Scanorama
0.8421052631578947,0.36666666666666664,0.14473643835633154,0.022853121845736565,beta,0,smartseq2,Scanorama
0.9230769230769231,0.5666666666666667,0.20643255942569216,0.015879427648130155,beta,0,smartseq2,Scanorama
0.875,0.7333333333333333,0.1371629668111709,0.017145370851396363,beta,0,smartseq2,Scanorama
0.6666666666666666,0.7,0.08180729342774422,0.027269097809248077,beta,0,smartseq2,Scanorama
0.68,0.16666666666666666,0.2894916706860836,0.09263733461954675,beta,0,smartseq2,Scanorama
0.8260869565217391,0.23333333333333334,0.2331927897084235,0.040555267775378,beta,0,smartseq2,Scanorama
0.75,0.2,0.17318339237366728,0.04329584809341682,beta,0,smartseq2,Scanorama
0.8181818181818182,0.6333333333333333,0.14175876295296877,0.025774320536903407,beta,0,smartseq2,Scanorama
1.0,0.6,0.32797211640306567,0.0,beta,0,smartseq2,Scanorama
0.9444444444444444,0.4,0.2917155214121712,0.016206417856231742,beta,0,smartseq2,Scanorama
0.9090909090909091,0.26666666666666666,0.20953493356722724,0.01904863032429339,beta,0,smartseq2,Scanorama
0.7272727272727273,0.26666666666666666,0.22406835076982107,0.061109550209951194,beta,0,smartseq2,Scanorama
0.875,0.2,0.192901805472522,0.02411272568406525,beta,0,smartseq2,Scanorama
1.0,0.3,0.2233459134291801,0.0,beta,0,smartseq2,Scanorama
0.8571428571428571,0.5333333333333333,0.10366038820650184,0.014808626886643124,beta,0,smartseq2,Scanorama
1.0,0.4,0.22902202993353013,0.0,beta,0,smartseq2,Scanorama
0.6666666666666666,0.9,0.1269079206766822,0.04230264022556073,beta,0,smartseq2,Scanorama
0.9047619047619048,0.3,0.19251359063712464,0.018334627679726156,beta,0,smartseq2,Scanorama
0.75,0.3333333333333333,0.12854580130385163,0.032136450325962906,beta,0,smartseq2,Scanorama
1.0,0.5,0.3261667761796243,0.0,beta,0,smartseq2,Scanorama
0.6666666666666666,0.2,0.1413983638525442,0.04713278795084807,beta,0,smartseq2,Scanorama
0.9,0.3333333333333333,0.21860788087287192,0.021860788087287187,beta,0,smartseq2,Scanorama
1.0,0.7,0.13411570126894518,0.0,beta,0,smartseq2,Scanorama
0.6956521739130435,0.23333333333333334,0.13393628488851364,0.04076321713998241,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.12293627917157333,0.0,beta,0,smartseq2,Scanorama
0.9285714285714286,0.5333333333333333,0.13544357075262117,0.009674540768044365,beta,0,smartseq2,Scanorama
0.8571428571428571,0.7666666666666667,0.13050453764920908,0.018643505378458446,beta,0,smartseq2,Scanorama
1.0,0.6333333333333333,0.28183602506305816,0.0,beta,0,smartseq2,Scanorama
0.9,0.3333333333333333,0.16142255346214787,0.016142255346214784,beta,0,smartseq2,Scanorama
0.875,0.4666666666666667,0.15620480549373728,0.01952560068671716,beta,0,smartseq2,Scanorama
0.9,0.6666666666666666,0.11596082667243704,0.011596082667243702,beta,0,smartseq2,Scanorama
1.0,0.9333333333333333,0.10081041101870232,0.0,beta,0,smartseq2,Scanorama
0.8666666666666667,0.5,0.14230527948210722,0.018974037264280957,beta,0,smartseq2,Scanorama
1.0,0.8,0.08035677501904923,0.0,beta,0,smartseq2,Scanorama
1.0,0.6,0.15433146330770162,0.0,beta,0,smartseq2,Scanorama
1.0,0.8666666666666667,0.0831296559956277,0.0,beta,0,smartseq2,Scanorama
0.9411764705882353,0.43333333333333335,0.10821268704295615,0.0063654521789974225,beta,0,smartseq2,Scanorama
0.7692307692307693,0.5666666666666667,0.11331297285824254,0.026149147582671353,beta,0,smartseq2,Scanorama
1.0,0.5666666666666667,0.412041078050986,0.0,beta,0,smartseq2,Scanorama
1.0,0.6,0.14197944400592408,0.0,beta,0,smartseq2,Scanorama
0.9230769230769231,0.5666666666666667,0.10552766699328137,0.008117512845637023,beta,0,smartseq2,Scanorama
0.8095238095238095,0.3,0.336439684618571,0.06408374945115637,beta,0,smartseq2,Scanorama
0.8461538461538461,0.5666666666666667,0.13511897837789533,0.02078753513506082,beta,0,smartseq2,Scanorama
