NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.6666666666666666,0.9,0.5037123511881516,0.1679041170627172,gamma,0,smartseq2
0.6666666666666666,0.8928571428571429,0.5709886539372764,0.1903295513124255,gamma,0,smartseq2
1.0,0.92,0.5904527143246429,0.0,gamma,0,smartseq2
0.8,0.8148148148148148,0.7383121321468306,0.14766242642936608,gamma,0,smartseq2
1.0,0.9166666666666666,0.5753994727040148,0.0,gamma,0,smartseq2
1.0,0.8148148148148148,0.7898168349396942,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.627190769022489,0.0,gamma,0,smartseq2
1.0,0.8571428571428571,0.7239781514092758,0.0,gamma,0,smartseq2
1.0,0.9333333333333333,0.4973381793188197,0.0,gamma,0,smartseq2
1.0,0.92,0.5436581289150165,0.0,gamma,0,smartseq2
0.75,0.8666666666666667,0.6800665802303926,0.17001664505759814,gamma,0,smartseq2
1.0,0.9230769230769231,0.5305902486691765,0.0,gamma,0,smartseq2
1.0,0.8333333333333334,0.7517112125898425,0.0,gamma,0,smartseq2
1.0,0.92,0.5812781460287045,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5798787115093891,0.0,gamma,0,smartseq2
1.0,0.8518518518518519,0.7392648751099979,0.0,gamma,0,smartseq2
0.875,0.7333333333333333,0.8720225914566943,0.10900282393208678,gamma,0,smartseq2
1.0,0.8333333333333334,0.8019182604439492,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5838693250160115,0.0,gamma,0,smartseq2
1.0,0.8571428571428571,0.7012251387232772,0.0,gamma,0,smartseq2
0.8,0.8275862068965517,0.8054490260298153,0.16108980520596303,gamma,0,smartseq2
1.0,0.9130434782608695,0.5448565730620831,0.0,gamma,0,smartseq2
1.0,0.92,0.6220286142251891,0.0,gamma,0,smartseq2
0.8,0.8275862068965517,0.7965092936351313,0.15930185872702624,gamma,0,smartseq2
0.75,0.8666666666666667,0.6032363268401988,0.1508090817100497,gamma,0,smartseq2
1.0,0.9230769230769231,0.5793695706130554,0.0,gamma,0,smartseq2
0.6666666666666666,0.8571428571428571,0.6254627378082329,0.208487579269411,gamma,0,smartseq2
1.0,0.88,0.663785596384256,0.0,gamma,0,smartseq2
1.0,0.88,0.6004341253187121,0.0,gamma,0,smartseq2
1.0,0.8518518518518519,0.7113540120837217,0.0,gamma,0,smartseq2
1.0,0.9285714285714286,0.5820850234401984,0.0,gamma,0,smartseq2
1.0,0.8888888888888888,0.6668648105431426,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5509543571345508,0.0,gamma,0,smartseq2
1.0,0.92,0.5780093621940234,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6120727522663487,0.0,gamma,0,smartseq2
1.0,0.88,0.7281645829970477,0.0,gamma,0,smartseq2
1.0,0.8571428571428571,0.6998240379625339,0.0,gamma,0,smartseq2
0.6666666666666666,0.9,0.5609385104843034,0.18697950349476783,gamma,0,smartseq2
0.6666666666666666,0.8928571428571429,0.6047959982435038,0.20159866608116797,gamma,0,smartseq2
1.0,0.8888888888888888,0.6327236625375121,0.0,gamma,0,smartseq2
1.0,0.8275862068965517,0.7849030889686139,0.0,gamma,0,smartseq2
