pre_cnem,post_cnem,cnem_delta,lntec,dcr,celltype,is_rare
0.24863201379776,0.2532343864440918,0.004602372646331787,0.8921504864854657,0.006163075217693082,gamma,0
0.16760987043380737,0.20749908685684204,0.03988921642303467,10.749223104854455,0.05033333812175564,gamma,0
0.19566690921783447,0.24420994520187378,0.04854303598403931,13.675749900718449,0.06422820156981994,gamma,0
0.17277079820632935,0.2423442006111145,0.06957340240478516,9.556487717989535,0.09182718915489341,gamma,0
0.1895735263824463,0.2621464729309082,0.07257294654846191,9.558372923495154,0.09835684710587046,gamma,0
0.1807175874710083,0.2506447434425354,0.0699271559715271,9.7469360103683,0.09331642816889309,gamma,0
0.2312031388282776,0.27035051584243774,0.039147377014160156,4.701706005182181,0.0536523054756338,gamma,0
0.23955684900283813,0.30324792861938477,0.06369107961654663,4.757025288349138,0.09141139615177987,gamma,0
0.18823081254959106,0.2727152109146118,0.08448439836502075,7.478058762927834,0.11616412117083574,gamma,0
0.2186405062675476,0.27629125118255615,0.057650744915008545,10.471440612734396,0.07966014644594409,gamma,0
0.1901109218597412,0.1986621618270874,0.008551239967346191,1.121276732798426,0.010671204528221723,gamma,0
0.2597198486328125,0.26155632734298706,0.0018364787101745605,4.596544341281345,0.002486958421035256,gamma,0
0.2886621356010437,0.2865505814552307,-0.0021115541458129883,1.931316797481605,-0.0029596409933586444,gamma,0
0.2448519468307495,0.28961890935897827,0.04476696252822876,2.318112387987118,0.06301823502626273,gamma,0
0.17928004264831543,0.18675124645233154,0.007471203804016113,2.265843874948008,0.009186861672304045,gamma,0
0.25756436586380005,0.2476956844329834,-0.00986868143081665,1.2562608182382657,-0.013117938082514602,gamma,0
0.26400095224380493,0.2927616238594055,0.028760671615600586,2.786563035862704,0.04066616375167281,gamma,0
0.21471965312957764,0.23731571435928345,0.02259606122970581,5.095730822120779,0.02962701822382939,gamma,0
0.2217671275138855,0.2489471435546875,0.027180016040802002,9.697216774819662,0.036189218651591804,gamma,0
0.3380265235900879,0.3526288866996765,0.014602363109588623,4.174214286612735,0.0225564020537543,gamma,0
0.2152998447418213,0.23085016012191772,0.015550315380096436,1.0260389101120753,0.020217537043967025,gamma,0
0.19049876928329468,0.1985476016998291,0.008048832416534424,0.6019532263759556,0.01004280782440165,gamma,0
0.25012004375457764,0.2640870213508606,0.013966977596282959,1.3450139001175758,0.018979115739908677,gamma,0
0.20988237857818604,0.2343856692314148,0.02450329065322876,5.954955943744532,0.03200474399248821,gamma,0
0.2910553216934204,0.3142887353897095,0.023233413696289062,3.341204717472931,0.03388221091787559,gamma,0
0.2610234022140503,0.2750962972640991,0.014072895050048828,1.3689288159021238,0.01941346829507906,gamma,0
0.22653734683990479,0.25110673904418945,0.024569392204284668,6.781555321326163,0.03280760221146444,gamma,0
0.23833155632019043,0.2545939087867737,0.016262352466583252,2.5229847257714826,0.02181676895088766,gamma,0
0.2493712306022644,0.251308798789978,0.001937568187713623,2.0914998515669483,0.002587940374592567,gamma,0
0.21733152866363525,0.2354809045791626,0.018149375915527344,4.0002318054106585,0.02373959790440137,gamma,0
0.2049122452735901,0.23420816659927368,0.029295921325683594,5.151903618974014,0.03825572439913122,gamma,0
0.2307889461517334,0.24854695796966553,0.01775801181793213,3.3240480781610273,0.023631565546600418,gamma,0
0.23552066087722778,0.26278388500213623,0.027263224124908447,2.3857555764751988,0.03698131873444933,gamma,0
0.21157968044281006,0.23721545934677124,0.02563577890396118,4.527474495593831,0.033608152155269654,gamma,0
0.168870210647583,0.1944459080696106,0.025575697422027588,4.331500067312785,0.031749199312909294,gamma,0
0.22678256034851074,0.2516053318977356,0.024822771549224854,4.170501148175355,0.033168022979331205,gamma,0
0.19501006603240967,0.2225857377052307,0.027575671672821045,8.72236699482177,0.03547101334547588,gamma,0
0.16226106882095337,0.18471693992614746,0.022455871105194092,6.759416027276393,0.027543649813059925,gamma,0
0.1720532774925232,0.19756048917770386,0.025507211685180664,6.295553235736783,0.03178708343890279,gamma,0
0.16851729154586792,0.189133882522583,0.020616590976715088,1.9628528783231283,0.025425394565569907,gamma,0
0.18995916843414307,0.21480953693389893,0.02485036849975586,4.898363283168382,0.03164884148327186,gamma,0
0.17673170566558838,0.2087770700454712,0.03204536437988281,6.0424349179802705,0.04050105623420752,gamma,0
0.2115713357925415,0.2423437237739563,0.030772387981414795,6.580993875660844,0.0406152353606769,gamma,0
0.1622997522354126,0.18612384796142578,0.023824095726013184,3.3523675574308487,0.02927238458374687,gamma,0
0.19194602966308594,0.2196897268295288,0.02774369716644287,5.445156254183147,0.03555469935531891,gamma,0
0.19280105829238892,0.2396833896636963,0.04688233137130737,6.971301805111025,0.061661590361113315,gamma,0
