celltype,post_cnem,cnem_delta,method
beta,0.14496952295303345,0.018418610095977783,Scanorama
beta,0.13414710760116577,0.022563934326171875,Scanorama
beta,0.13296526670455933,0.02580702304840088,Scanorama
beta,0.10956430435180664,0.0050351619720458984,Scanorama
beta,0.16023904085159302,0.025790929794311523,Scanorama
beta,0.10258740186691284,0.012473225593566895,Scanorama
beta,0.10535240173339844,0.01036912202835083,Scanorama
beta,0.13345980644226074,0.00544506311416626,Scanorama
beta,0.12320387363433838,-0.0037745237350463867,Scanorama
beta,0.1081666350364685,0.003885030746459961,Scanorama
beta,0.12741202116012573,0.0007290244102478027,Scanorama
beta,0.11071598529815674,-0.0005562305450439453,Scanorama
beta,0.1648738980293274,0.026032626628875732,Scanorama
beta,0.11420661211013794,0.0009225606918334961,Scanorama
beta,0.13960540294647217,0.0020520687103271484,Scanorama
beta,0.09587901830673218,-0.00015175342559814453,Scanorama
beta,0.10981506109237671,0.02741926908493042,Scanorama
beta,0.13582730293273926,0.009449958801269531,Scanorama
beta,0.12640702724456787,0.021694600582122803,Scanorama
beta,0.12792187929153442,0.014218747615814209,Scanorama
beta,0.1123509407043457,0.0006511807441711426,Scanorama
beta,0.12178397178649902,0.0030249953269958496,Scanorama
beta,0.11580163240432739,0.005833327770233154,Scanorama
beta,0.13640624284744263,0.02241349220275879,Scanorama
beta,0.14805269241333008,0.02896249294281006,Scanorama
beta,0.14358335733413696,-0.0007335543632507324,Scanorama
beta,0.115303635597229,0.0009282231330871582,Scanorama
beta,0.1427065134048462,0.0029720664024353027,Scanorama
beta,0.10936969518661499,0.0005424618721008301,Scanorama
beta,0.13204771280288696,0.0002506375312805176,Scanorama
beta,0.1126706600189209,0.015025436878204346,Scanorama
beta,0.10573440790176392,0.007551908493041992,Scanorama
beta,0.11273711919784546,-0.002863645553588867,Scanorama
beta,0.10851949453353882,0.003542184829711914,Scanorama
beta,0.10822826623916626,0.0009219050407409668,Scanorama
beta,0.08642023801803589,0.006855785846710205,Scanorama
beta,0.07029777765274048,0.0015739798545837402,Scanorama
ductal,0.2173277735710144,0.014393448829650879,Scanorama
ductal,0.20170468091964722,0.014508366584777832,Scanorama
ductal,0.15706723928451538,0.00929713249206543,Scanorama
ductal,0.19288522005081177,0.006326794624328613,Scanorama
ductal,0.15590369701385498,-0.0077277421951293945,Scanorama
ductal,0.18973475694656372,0.011380434036254883,Scanorama
ductal,0.17470407485961914,0.015535593032836914,Scanorama
ductal,0.20605331659317017,0.005432844161987305,Scanorama
ductal,0.1708894968032837,0.01001882553100586,Scanorama
ductal,0.16786640882492065,0.00605928897857666,Scanorama
ductal,0.1566789746284485,0.010508596897125244,Scanorama
ductal,0.31389617919921875,0.009535133838653564,Scanorama
ductal,0.3002415895462036,0.01635885238647461,Scanorama
ductal,0.33760255575180054,-0.012209415435791016,Scanorama
ductal,0.25597941875457764,0.013897061347961426,Scanorama
ductal,0.3822328448295593,0.0005040764808654785,Scanorama
ductal,0.21755635738372803,0.007368028163909912,Scanorama
ductal,0.21988660097122192,0.007087647914886475,Scanorama
ductal,0.2025941014289856,0.011326134204864502,Scanorama
ductal,0.23910796642303467,0.011294662952423096,Scanorama
ductal,0.22534215450286865,0.010736346244812012,Scanorama
ductal,0.20116710662841797,0.01272207498550415,Scanorama
ductal,0.20498746633529663,0.00021690130233764648,Scanorama
ductal,0.41548699140548706,0.025835633277893066,Scanorama
ductal,0.23459088802337646,0.00979548692703247,Scanorama
ductal,0.3163796663284302,0.02925121784210205,Scanorama
ductal,0.18231385946273804,0.01136791706085205,Scanorama
ductal,0.179979145526886,0.009024083614349365,Scanorama
ductal,0.20366525650024414,-0.0011840462684631348,Scanorama
ductal,0.20113623142242432,0.008827626705169678,Scanorama
ductal,0.2541619539260864,0.005890369415283203,Scanorama
ductal,0.18702101707458496,0.0017653703689575195,Scanorama
ductal,0.2401200532913208,0.0006537437438964844,Scanorama
ductal,0.18789422512054443,0.006898105144500732,Scanorama
ductal,0.19813060760498047,0.001910090446472168,Scanorama
ductal,0.23326176404953003,0.0023378729820251465,Scanorama
ductal,0.13915270566940308,-0.0019831061363220215,Scanorama
ductal,0.21421998739242554,0.008177638053894043,Scanorama
ductal,0.18258291482925415,0.0075934529304504395,Scanorama
ductal,0.20939552783966064,0.006988525390625,Scanorama
ductal,0.21688240766525269,0.015643537044525146,Scanorama
ductal,0.21595096588134766,0.006076157093048096,Scanorama
ductal,0.2663339376449585,0.009457707405090332,Scanorama
ductal,0.21188676357269287,0.001209855079650879,Scanorama
ductal,0.14883184432983398,0.007281005382537842,Scanorama
ductal,0.2081332802772522,0.019218921661376953,Scanorama
ductal,0.16541516780853271,0.004171431064605713,Scanorama
ductal,0.2111063003540039,0.012118041515350342,Scanorama
ductal,0.19651567935943604,0.009486019611358643,Scanorama
ductal,0.19649893045425415,-0.002663254737854004,Scanorama
ductal,0.14668279886245728,0.006584227085113525,Scanorama
ductal,0.20606833696365356,0.004498660564422607,Scanorama
ductal,0.2606130838394165,0.012157440185546875,Scanorama
ductal,0.18360507488250732,0.012142717838287354,Scanorama
ductal,0.19283229112625122,0.011898517608642578,Scanorama
ductal,0.16834276914596558,0.007863759994506836,Scanorama
ductal,0.21469324827194214,0.00996088981628418,Scanorama
ductal,0.15279358625411987,0.002314150333404541,Scanorama
ductal,0.2054365873336792,0.01627427339553833,Scanorama
ductal,0.34193700551986694,0.05341273546218872,Scanorama
ductal,0.20816153287887573,0.003965616226196289,Scanorama
ductal,0.20378291606903076,0.007942616939544678,Scanorama
ductal,0.166317880153656,-0.005302846431732178,Scanorama
ductal,0.19473391771316528,-0.007594466209411621,Scanorama
ductal,0.21020293235778809,0.005974709987640381,Scanorama
ductal,0.13472670316696167,0.002359747886657715,Scanorama
ductal,0.16096192598342896,0.013023078441619873,Scanorama
ductal,0.24991267919540405,0.014590859413146973,Scanorama
ductal,0.1265164017677307,-0.0010145306587219238,Scanorama
ductal,0.2902628183364868,0.0073813796043396,Scanorama
ductal,0.23870199918746948,-0.0007540583610534668,Scanorama
ductal,0.231883704662323,0.002121865749359131,Scanorama
ductal,0.2634151577949524,-0.005388021469116211,Scanorama
ductal,0.2164067029953003,0.014188528060913086,Scanorama
ductal,0.3119794726371765,-0.004329860210418701,Scanorama
ductal,0.3147035837173462,-0.0005624294281005859,Scanorama
ductal,0.31904923915863037,0.005896091461181641,Scanorama
ductal,0.14515388011932373,-0.0003205537796020508,Scanorama
ductal,0.17158567905426025,0.007573187351226807,Scanorama
ductal,0.23596906661987305,0.01602119207382202,Scanorama
ductal,0.1998128890991211,0.0028014183044433594,Scanorama
ductal,0.1865917444229126,0.007864296436309814,Scanorama
ductal,0.2894865870475769,0.03403359651565552,Scanorama
ductal,0.23453092575073242,0.02424722909927368,Scanorama
ductal,0.2575458288192749,0.0064847469329833984,Scanorama
ductal,0.1883680820465088,0.012265145778656006,Scanorama
ductal,0.24015659093856812,-0.015393555164337158,Scanorama
ductal,0.19511538743972778,0.011198461055755615,Scanorama
ductal,0.25358134508132935,0.014028728008270264,Scanorama
ductal,0.2323061227798462,0.017276108264923096,Scanorama
ductal,0.16080623865127563,0.009653329849243164,Scanorama
ductal,0.1620466709136963,0.01615452766418457,Scanorama
ductal,0.2925482988357544,0.015577852725982666,Scanorama
ductal,0.259960412979126,0.02326798439025879,Scanorama
ductal,0.16750037670135498,0.009236931800842285,Scanorama
ductal,0.20056188106536865,0.006236076354980469,Scanorama
ductal,0.14159458875656128,0.0024707913398742676,Scanorama
ductal,0.25535279512405396,0.014068365097045898,Scanorama
ductal,0.2754257917404175,0.02725529670715332,Scanorama
ductal,0.1340283751487732,0.010830223560333252,Scanorama
ductal,0.21357965469360352,-0.0049697160720825195,Scanorama
ductal,0.3527070879936218,0.024469316005706787,Scanorama
ductal,0.18631058931350708,0.012472212314605713,Scanorama
ductal,0.24089676141738892,-0.0005577802658081055,Scanorama
ductal,0.21414804458618164,0.005529344081878662,Scanorama
ductal,0.228704035282135,-0.0010010004043579102,Scanorama
ductal,0.16476768255233765,-0.0002319812774658203,Scanorama
ductal,0.21926909685134888,0.013056397438049316,Scanorama
ductal,0.2374095916748047,0.0015900135040283203,Scanorama
ductal,0.19858086109161377,0.015720129013061523,Scanorama
ductal,0.21243494749069214,0.005373775959014893,Scanorama
ductal,0.2197217345237732,-0.008813142776489258,Scanorama
ductal,0.28580373525619507,0.009199857711791992,Scanorama
ductal,0.18878698348999023,0.007375240325927734,Scanorama
ductal,0.15136343240737915,0.00978553295135498,Scanorama
ductal,0.15174245834350586,0.010752201080322266,Scanorama
ductal,0.1633421778678894,0.0005522966384887695,Scanorama
ductal,0.18393474817276,0.01392906904220581,Scanorama
ductal,0.1614973545074463,0.011033356189727783,Scanorama
ductal,0.15505939722061157,0.007230579853057861,Scanorama
ductal,0.16010546684265137,-0.0022233128547668457,Scanorama
ductal,0.22833514213562012,0.011297821998596191,Scanorama
ductal,0.28375500440597534,0.059957265853881836,Scanorama
ductal,0.22111225128173828,0.0092010498046875,Scanorama
ductal,0.30934154987335205,-0.0042040348052978516,Scanorama
ductal,0.20528221130371094,-0.0067598819732666016,Scanorama
ductal,0.3125985860824585,0.031754374504089355,Scanorama
ductal,0.17430037260055542,0.019628703594207764,Scanorama
ductal,0.17832374572753906,-0.009616971015930176,Scanorama
ductal,0.17418110370635986,0.0018494129180908203,Scanorama
ductal,0.1923772692680359,0.0018414855003356934,Scanorama
ductal,0.18973755836486816,0.005194246768951416,Scanorama
ductal,0.1621628999710083,0.0010419487953186035,Scanorama
ductal,0.23920732736587524,0.021503150463104248,Scanorama
ductal,0.1409406065940857,-0.004466414451599121,Scanorama
ductal,0.17523860931396484,0.00036525726318359375,Scanorama
ductal,0.1655842661857605,0.014661967754364014,Scanorama
ductal,0.1909763216972351,0.0008470416069030762,Scanorama
ductal,0.15834784507751465,0.012232303619384766,Scanorama
ductal,0.19425106048583984,0.003777921199798584,Scanorama
ductal,0.250705361366272,0.003216266632080078,Scanorama
ductal,0.29692745208740234,0.01636636257171631,Scanorama
ductal,0.3209407925605774,0.010274171829223633,Scanorama
ductal,0.29276400804519653,0.0026521682739257812,Scanorama
ductal,0.21884077787399292,-0.001284778118133545,Scanorama
ductal,0.25990742444992065,-0.0004239082336425781,Scanorama
ductal,0.2636551856994629,0.02320760488510132,Scanorama
ductal,0.2778584361076355,0.005665242671966553,Scanorama
ductal,0.2506002187728882,0.0026594996452331543,Scanorama
ductal,0.2366349697113037,0.0031073689460754395,Scanorama
ductal,0.2327136993408203,0.012498676776885986,Scanorama
ductal,0.24373626708984375,0.021277904510498047,Scanorama
ductal,0.3017383813858032,-0.0048950910568237305,Scanorama
ductal,0.2628225088119507,0.013020515441894531,Scanorama
ductal,0.23932015895843506,0.0020779967308044434,Scanorama
ductal,0.22915971279144287,0.00316619873046875,Scanorama
ductal,0.3198953866958618,0.0006846785545349121,Scanorama
ductal,0.2655988335609436,0.006230533123016357,Scanorama
ductal,0.25039124488830566,0.019152402877807617,Scanorama
ductal,0.23082083463668823,0.003921151161193848,Scanorama
ductal,0.27114808559417725,0.009073019027709961,Scanorama
ductal,0.24335330724716187,0.027439475059509277,Scanorama
ductal,0.28503113985061646,-0.012197017669677734,Scanorama
ductal,0.2053678035736084,-0.004687666893005371,Scanorama
ductal,0.29274803400039673,0.005676388740539551,Scanorama
ductal,0.27946341037750244,0.00018024444580078125,Scanorama
ductal,0.2748839259147644,0.030052483081817627,Scanorama
ductal,0.22287988662719727,0.00831693410873413,Scanorama
ductal,0.20474892854690552,-0.0004208683967590332,Scanorama
ductal,0.29741472005844116,0.030280649662017822,Scanorama
ductal,0.19110476970672607,0.0050817131996154785,Scanorama
ductal,0.10671442747116089,0.0005018711090087891,Scanorama
ductal,0.20502841472625732,0.010934770107269287,Scanorama
ductal,0.25855761766433716,-0.0019453763961791992,Scanorama
ductal,0.17580902576446533,0.004970431327819824,Scanorama
ductal,0.2651714086532593,0.0008866190910339355,Scanorama
ductal,0.30457955598831177,0.02513498067855835,Scanorama
ductal,0.3193378448486328,0.02701503038406372,Scanorama
ductal,0.2567787170410156,-0.0025599002838134766,Scanorama
ductal,0.1608750820159912,-0.0033987760543823242,Scanorama
ductal,0.20854532718658447,-0.0026900172233581543,Scanorama
ductal,0.2074909210205078,0.0031061768531799316,Scanorama
ductal,0.22938644886016846,0.013182640075683594,Scanorama
ductal,0.3131861686706543,0.01374661922454834,Scanorama
ductal,0.19630950689315796,-0.011475145816802979,Scanorama
ductal,0.2702048420906067,-0.001480400562286377,Scanorama
ductal,0.30107587575912476,-0.007476449012756348,Scanorama
ductal,0.2933472990989685,0.0015438199043273926,Scanorama
ductal,0.18212395906448364,0.0014126300811767578,Scanorama
ductal,0.24432730674743652,0.00806272029876709,Scanorama
ductal,0.2910405397415161,-0.005475938320159912,Scanorama
ductal,0.3189316987991333,-0.0072612762451171875,Scanorama
ductal,0.26299792528152466,-0.0016513466835021973,Scanorama
ductal,0.29392898082733154,0.015888988971710205,Scanorama
ductal,0.3657243251800537,0.03011995553970337,Scanorama
ductal,0.27115046977996826,0.0044803619384765625,Scanorama
ductal,0.3150522708892822,0.01651090383529663,Scanorama
ductal,0.4372525215148926,0.24849748611450195,Scanorama
ductal,0.23934638500213623,-0.004084467887878418,Scanorama
ductal,0.2897369861602783,0.01034313440322876,Scanorama
ductal,0.3783884644508362,-0.012171328067779541,Scanorama
ductal,0.2860661745071411,-0.0023931264877319336,Scanorama
ductal,0.250049889087677,0.01400381326675415,Scanorama
ductal,0.33709049224853516,0.009394526481628418,Scanorama
ductal,0.25198549032211304,-0.0030850768089294434,Scanorama
ductal,0.21051543951034546,0.0016755461692810059,Scanorama
ductal,0.1793549656867981,0.007205545902252197,Scanorama
ductal,0.2233600616455078,-0.0019721388816833496,Scanorama
ductal,0.20669209957122803,0.007599592208862305,Scanorama
ductal,0.2649270296096802,-0.0022929906845092773,Scanorama
ductal,0.22636562585830688,0.020793676376342773,Scanorama
ductal,0.2379266619682312,0.008422493934631348,Scanorama
ductal,0.21071547269821167,-1.1920928955078125e-06,Scanorama
ductal,0.4103367328643799,0.016721665859222412,Scanorama
ductal,0.28721147775650024,0.012295961380004883,Scanorama
ductal,0.3240032196044922,-0.0023418664932250977,Scanorama
ductal,0.2960088849067688,-0.011617064476013184,Scanorama
ductal,0.2322402000427246,0.007356047630310059,Scanorama
ductal,0.282936692237854,0.007597804069519043,Scanorama
ductal,0.25463950634002686,0.010257959365844727,Scanorama
ductal,0.21859699487686157,0.027549564838409424,Scanorama
ductal,0.25602442026138306,0.03850036859512329,Scanorama
ductal,0.2378075122833252,0.029325366020202637,Scanorama
ductal,0.2394588589668274,0.02386009693145752,Scanorama
ductal,0.320459246635437,0.021599531173706055,Scanorama
ductal,0.3103100061416626,0.04272037744522095,Scanorama
ductal,0.22807663679122925,0.014575302600860596,Scanorama
ductal,0.24506652355194092,0.008561968803405762,Scanorama
ductal,0.316650390625,0.024082303047180176,Scanorama
ductal,0.2413838505744934,0.009668469429016113,Scanorama
ductal,0.2710191011428833,0.003882884979248047,Scanorama
ductal,0.28863662481307983,0.03549385070800781,Scanorama
ductal,0.2394404411315918,0.01042240858078003,Scanorama
ductal,0.19346392154693604,0.01677042245864868,Scanorama
ductal,0.24264144897460938,0.00890117883682251,Scanorama
ductal,0.20967167615890503,0.0022501349449157715,Scanorama
ductal,0.18020492792129517,0.013679087162017822,Scanorama
ductal,0.24959570169448853,0.0009459853172302246,Scanorama
ductal,0.18890196084976196,0.012682437896728516,Scanorama
ductal,0.32660168409347534,-0.011116623878479004,Scanorama
ductal,0.34726643562316895,0.011324524879455566,Scanorama
ductal,0.20655614137649536,0.018458008766174316,Scanorama
ductal,0.16164642572402954,0.0034902095794677734,Scanorama
ductal,0.21755605936050415,0.010048389434814453,Scanorama
ductal,0.19181370735168457,0.003312051296234131,Scanorama
ductal,0.23520278930664062,0.017761707305908203,Scanorama
ductal,0.23099690675735474,0.0023866891860961914,Scanorama
ductal,0.300998330116272,0.013261795043945312,Scanorama
ductal,0.28258222341537476,-0.0011813640594482422,Scanorama
ductal,0.27322375774383545,0.013309836387634277,Scanorama
ductal,0.2476813793182373,0.019037723541259766,Scanorama
ductal,0.2315664291381836,0.004233896732330322,Scanorama
ductal,0.238172709941864,-0.001674354076385498,Scanorama
ductal,0.26833057403564453,0.02399545907974243,Scanorama
ductal,0.2822915315628052,0.02675163745880127,Scanorama
ductal,0.21622097492218018,0.02334606647491455,Scanorama
ductal,0.2744666337966919,0.013111114501953125,Scanorama
ductal,0.24513846635818481,0.003356039524078369,Scanorama
ductal,0.29601895809173584,0.014356136322021484,Scanorama
ductal,0.2912710905075073,0.025744378566741943,Scanorama
ductal,0.28575897216796875,-0.0044095516204833984,Scanorama
ductal,0.23534637689590454,0.0046814680099487305,Scanorama
ductal,0.44057995080947876,0.21466684341430664,Scanorama
ductal,0.2613232135772705,0.02898043394088745,Scanorama
ductal,0.22605186700820923,0.01627117395401001,Scanorama
ductal,0.21880048513412476,-0.0010980963706970215,Scanorama
ductal,0.25020891427993774,0.030365407466888428,Scanorama
ductal,0.24919378757476807,0.025705456733703613,Scanorama
ductal,0.23929351568222046,0.029067695140838623,Scanorama
ductal,0.2923019528388977,0.007428646087646484,Scanorama
ductal,0.22613662481307983,0.013747334480285645,Scanorama
ductal,0.26127177476882935,0.012134790420532227,Scanorama
ductal,0.18175846338272095,0.0007262229919433594,Scanorama
ductal,0.24453991651535034,0.004779517650604248,Scanorama
ductal,0.2682529091835022,0.002438783645629883,Scanorama
ductal,0.24944519996643066,-0.001350998878479004,Scanorama
ductal,0.18383914232254028,0.007259666919708252,Scanorama
ductal,0.21361321210861206,0.007018566131591797,Scanorama
ductal,0.2769768238067627,0.0002582073211669922,Scanorama
ductal,0.26000314950942993,0.012345314025878906,Scanorama
ductal,0.16235750913619995,0.0005230307579040527,Scanorama
ductal,0.2889097332954407,0.016560673713684082,Scanorama
ductal,0.3168213367462158,0.023680567741394043,Scanorama
ductal,0.24800050258636475,0.00899350643157959,Scanorama
ductal,0.19696462154388428,0.0030489563941955566,Scanorama
ductal,0.24857878684997559,0.01338052749633789,Scanorama
ductal,0.21108514070510864,-0.0007193088531494141,Scanorama
ductal,0.2437456250190735,0.007839679718017578,Scanorama
ductal,0.20263367891311646,0.014470577239990234,Scanorama
ductal,0.23030495643615723,0.013414144515991211,Scanorama
ductal,0.17927175760269165,-0.013822555541992188,Scanorama
ductal,0.1935853362083435,0.0035572052001953125,Scanorama
ductal,0.2183857560157776,0.005376160144805908,Scanorama
ductal,0.19426125288009644,0.007496893405914307,Scanorama
ductal,0.42240649461746216,0.028077661991119385,Scanorama
ductal,0.3072550296783447,0.022914528846740723,Scanorama
ductal,0.140394926071167,0.0013529062271118164,Scanorama
ductal,0.21444475650787354,0.009956300258636475,Scanorama
ductal,0.24397915601730347,0.01485365629196167,Scanorama
ductal,0.1917896270751953,-0.004641592502593994,Scanorama
ductal,0.2691456079483032,0.023278415203094482,Scanorama
ductal,0.34382253885269165,0.0059566497802734375,Scanorama
ductal,0.21513938903808594,0.006957888603210449,Scanorama
ductal,0.2499333620071411,-0.0017027854919433594,Scanorama
ductal,0.19439244270324707,0.010618150234222412,Scanorama
ductal,0.29389679431915283,-0.004517078399658203,Scanorama
ductal,0.25692206621170044,0.01920217275619507,Scanorama
ductal,0.2685661315917969,0.015160322189331055,Scanorama
ductal,0.25740790367126465,0.01658463478088379,Scanorama
ductal,0.2847954034805298,-0.009645700454711914,Scanorama
ductal,0.27338266372680664,0.009215593338012695,Scanorama
ductal,0.23125988245010376,-0.003110051155090332,Scanorama
ductal,0.22717070579528809,0.03029334545135498,Scanorama
ductal,0.21296292543411255,-0.0010156631469726562,Scanorama
ductal,0.26003336906433105,0.005546152591705322,Scanorama
ductal,0.18612021207809448,0.004018247127532959,Scanorama
ductal,0.21434926986694336,0.015378594398498535,Scanorama
ductal,0.17196547985076904,0.0059896111488342285,Scanorama
ductal,0.227519690990448,0.026535749435424805,Scanorama
ductal,0.19148623943328857,0.003319680690765381,Scanorama
ductal,0.1930452585220337,0.010092496871948242,Scanorama
ductal,0.31678617000579834,-0.003309190273284912,Scanorama
ductal,0.19513946771621704,0.008283913135528564,Scanorama
ductal,0.2512547969818115,-0.0023706555366516113,Scanorama
ductal,0.17556971311569214,0.009575366973876953,Scanorama
ductal,0.18090111017227173,1.8417835235595703e-05,Scanorama
ductal,0.2633177638053894,-0.02204352617263794,Scanorama
ductal,0.25757741928100586,0.011542439460754395,Scanorama
ductal,0.14810305833816528,0.013916492462158203,Scanorama
ductal,0.1274922490119934,0.005064845085144043,Scanorama
ductal,0.09327608346939087,0.007777512073516846,Scanorama
ductal,0.10684895515441895,0.0059577226638793945,Scanorama
ductal,0.09077244997024536,0.012104690074920654,Scanorama
ductal,0.1381136178970337,0.015610039234161377,Scanorama
ductal,0.24383634328842163,0.063629150390625,Scanorama
ductal,0.11051499843597412,0.004387557506561279,Scanorama
ductal,0.15898680686950684,0.026669621467590332,Scanorama
ductal,0.1991303563117981,0.0075144171714782715,Scanorama
ductal,0.11660540103912354,0.004389822483062744,Scanorama
ductal,0.1224101185798645,0.004759013652801514,Scanorama
ductal,0.15636533498764038,0.006915867328643799,Scanorama
ductal,0.12071043252944946,0.011433422565460205,Scanorama
ductal,0.1361619234085083,0.0005356073379516602,Scanorama
ductal,0.1567896604537964,0.01883929967880249,Scanorama
ductal,0.16769087314605713,0.013823866844177246,Scanorama
ductal,0.19764423370361328,0.00665813684463501,Scanorama
ductal,0.16095221042633057,0.008036136627197266,Scanorama
ductal,0.1549023985862732,0.009932339191436768,Scanorama
ductal,0.15590155124664307,0.02606147527694702,Scanorama
ductal,0.106875479221344,0.013349831104278564,Scanorama
ductal,0.1283787488937378,0.00560683012008667,Scanorama
ductal,0.14717835187911987,0.00904017686843872,Scanorama
ductal,0.19429266452789307,0.03106701374053955,Scanorama
ductal,0.13809484243392944,0.003709256649017334,Scanorama
ductal,0.17051070928573608,0.008894503116607666,Scanorama
ductal,0.12236326932907104,0.00556635856628418,Scanorama
ductal,0.14771103858947754,0.008695125579833984,Scanorama
ductal,0.11099696159362793,0.0074912309646606445,Scanorama
ductal,0.0934222936630249,0.013820469379425049,Scanorama
ductal,0.11357223987579346,0.007026016712188721,Scanorama
ductal,0.1091812252998352,0.00845193862915039,Scanorama
ductal,0.18103283643722534,0.02738797664642334,Scanorama
ductal,0.30338889360427856,0.009539008140563965,Scanorama
ductal,0.09666252136230469,-0.0019183158874511719,Scanorama
ductal,0.09121710062026978,0.005210936069488525,Scanorama
ductal,0.22293442487716675,0.020477652549743652,Scanorama
ductal,0.11685121059417725,0.009086847305297852,Scanorama
ductal,0.12852966785430908,0.014762461185455322,Scanorama
ductal,0.20058602094650269,0.011890709400177002,Scanorama
ductal,0.2194117307662964,0.015105843544006348,Scanorama
ductal,0.14288699626922607,0.00330430269241333,Scanorama
ductal,0.13917547464370728,0.005432844161987305,Scanorama
ductal,0.27020561695098877,0.004199981689453125,Scanorama
ductal,0.10105282068252563,0.013026118278503418,Scanorama
ductal,0.22239470481872559,0.04538261890411377,Scanorama
ductal,0.20752501487731934,0.032905757427215576,Scanorama
ductal,0.10935264825820923,0.0157167911529541,Scanorama
ductal,0.1275659203529358,0.010119795799255371,Scanorama
ductal,0.13250011205673218,0.004855215549468994,Scanorama
ductal,0.13700956106185913,0.0011856555938720703,Scanorama
ductal,0.11307066679000854,0.01090550422668457,Scanorama
ductal,0.09860110282897949,0.002683103084564209,Scanorama
ductal,0.09892559051513672,0.0019453763961791992,Scanorama
ductal,0.2626360058784485,0.0112839937210083,Scanorama
ductal,0.1203508973121643,-0.003705739974975586,Scanorama
ductal,0.1441916823387146,0.011619985103607178,Scanorama
ductal,0.09189361333847046,0.0038970112800598145,Scanorama
ductal,0.10763168334960938,0.00872427225112915,Scanorama
ductal,0.2069067358970642,0.009128868579864502,Scanorama
ductal,0.14817523956298828,0.008565664291381836,Scanorama
ductal,0.1990078091621399,0.02822697162628174,Scanorama
ductal,0.23143625259399414,0.014073193073272705,Scanorama
ductal,0.16191214323043823,0.004248857498168945,Scanorama
ductal,0.1509382128715515,0.02783644199371338,Scanorama
ductal,0.18173539638519287,0.005683422088623047,Scanorama
ductal,0.18720656633377075,0.032401323318481445,Scanorama
ductal,0.17771005630493164,-0.00216829776763916,Scanorama
ductal,0.26036036014556885,0.002989828586578369,Scanorama
ductal,0.31701934337615967,0.02256077527999878,Scanorama
ductal,0.19399112462997437,0.03782933950424194,Scanorama
ductal,0.3477773666381836,0.006620824337005615,Scanorama
ductal,0.16307491064071655,0.02936321496963501,Scanorama
ductal,0.161113440990448,0.011513590812683105,Scanorama
ductal,0.2081579566001892,0.04910016059875488,Scanorama
ductal,0.18170595169067383,0.03663969039916992,Scanorama
ductal,0.29259049892425537,0.04536479711532593,Scanorama
ductal,0.13951200246810913,0.013441801071166992,Scanorama
ductal,0.17908644676208496,0.021654903888702393,Scanorama
ductal,0.20103979110717773,0.012525320053100586,Scanorama
ductal,0.11066579818725586,0.009487569332122803,Scanorama
ductal,0.20741629600524902,0.007008016109466553,Scanorama
ductal,0.17290836572647095,0.00416254997253418,Scanorama
ductal,0.1299833059310913,0.012610375881195068,Scanorama
ductal,0.2097482681274414,0.03062683343887329,Scanorama
ductal,0.21162056922912598,0.0019527077674865723,Scanorama
ductal,0.1588839292526245,0.004453897476196289,Scanorama
ductal,0.10549288988113403,0.010598182678222656,Scanorama
ductal,0.15533733367919922,0.004370391368865967,Scanorama
ductal,0.10556352138519287,0.0041983723640441895,Scanorama
ductal,0.15262198448181152,0.014265716075897217,Scanorama
ductal,0.17367780208587646,0.00589519739151001,Scanorama
ductal,0.15930551290512085,0.013414978981018066,Scanorama
ductal,0.25648778676986694,0.025991857051849365,Scanorama
ductal,0.30314701795578003,0.008029639720916748,Scanorama
ductal,0.12362653017044067,0.006028473377227783,Scanorama
ductal,0.07451236248016357,-0.01045900583267212,Scanorama
ductal,0.16984379291534424,0.01419144868850708,Scanorama
ductal,0.11827963590621948,0.01831287145614624,Scanorama
ductal,0.1468539834022522,0.05392730236053467,Scanorama
ductal,0.1685950756072998,0.01815497875213623,Scanorama
ductal,0.14293509721755981,0.007619202136993408,Scanorama
ductal,0.15495938062667847,0.015404880046844482,Scanorama
ductal,0.15665298700332642,0.024755418300628662,Scanorama
ductal,0.21915215253829956,0.0033622384071350098,Scanorama
ductal,0.17806929349899292,0.016070783138275146,Scanorama
ductal,0.12244951725006104,0.0101357102394104,Scanorama
ductal,0.1624630093574524,0.014366388320922852,Scanorama
ductal,0.11039543151855469,0.012141704559326172,Scanorama
ductal,0.16520237922668457,0.042511940002441406,Scanorama
ductal,0.1679757833480835,0.06431370973587036,Scanorama
ductal,0.1112775206565857,0.011777698993682861,Scanorama
ductal,0.13649296760559082,0.007093966007232666,Scanorama
ductal,0.14402776956558228,0.004551589488983154,Scanorama
ductal,0.11049818992614746,0.007705569267272949,Scanorama
ductal,0.10549432039260864,0.02055060863494873,Scanorama
ductal,0.2694457769393921,0.023461341857910156,Scanorama
ductal,0.17650353908538818,0.004938364028930664,Scanorama
ductal,0.1519576907157898,0.008882403373718262,Scanorama
ductal,0.15550893545150757,0.011348843574523926,Scanorama
ductal,0.1314106583595276,0.006798207759857178,Scanorama
ductal,0.12001603841781616,0.009384095668792725,Scanorama
ductal,0.2537878155708313,0.01180034875869751,Scanorama
ductal,0.13834714889526367,0.006150424480438232,Scanorama
ductal,0.162977397441864,0.016398847103118896,Scanorama
ductal,0.15261155366897583,0.019223809242248535,Scanorama
ductal,0.16095012426376343,0.021608829498291016,Scanorama
ductal,0.13054388761520386,0.014240503311157227,Scanorama
